Source,Text,Class
lucene,http://www.nabble.com/Re%3A-non-committers---branches-in-SVN-p7164568.html,CODE
lucene,piece - Get the list of highlights from response and then use the,NL
lucene,Access by name is more important,NL
lucene,I'll make the modifications in trunk and get back asap.,NL
lucene,[javac] Note: /tmp/apache-solr-nightly/client/java/solrj/src/org/apache/solr/client/solrj/impl/CommonsHttpSolrServer.java uses or overrides a deprecated API.,CODE
lucene,org.apache.solr.servlet.SolrDispatchFilter.doFilter(SolrDispatchFilter.java:,TRACE
lucene,Acctually,NL
lucene,{code:java},CODE
lucene,2) Make VariableResolverImpl#TEMPLATE_STRING non-static. Or clear cache on finishing delta-import.,NL_CODE
lucene,URL: https://issues.apache.org/jira/browse/SOLR-1768,CODE
lucene,at org.apache.solr.handler.dataimport.DocBuilder.buildDocument(DocBuilder.java:358),TRACE
lucene,i was thinking the same thing.,NL
lucene,believe,NL
lucene,I've enhanced the DisMax QParser plugin to use a pluggable query string re-writer (via subclass extension) instead of hard-coding the logic currently embedded within it (i.e. the escape nearly everything logic). Additionally,NL
lucene,[ https://issues.apache.org/jira/browse/SOLR-1153?page=com.atlassian.jira.plugin.system.issuetabpanels:all-tabpanel ],CODE
lucene,Integer cnt = pset.get( id.toString() );,CODE
lucene,b2a45000-b2a48000 rwxp b2a45000 00:00 0,CODE
lucene,different underlying data structures.,NL
lucene,locallucene and see how far spread it is,NL
lucene,Attachments: SOLR-81-ngram.patch,CODE
lucene,confused as to what exactly the imcompatibility is ... could someone open,NL
lucene,Here is a patch that adds an NGramFilterFactory and EdgeNGramFilterFactory to Solr.,NL_CODE
lucene,Can't we set up the clustering solrconfig to have a different data,NL
lucene,that calling HttpServletRequest.getInputStream() wasn't safe unless we,NL
lucene,A user may enter a search such as,NL
lucene,timesFailed=2,CODE
lucene,access to multiple cores for a given solr web app (through the,NL
lucene,<fieldType name=\location\ class=\solr.PointType\ dimension=\2\ subFieldType=\double\/>,CODE
lucene,public Object clone() {,CODE
lucene,- increments aren't atomic,NL
lucene,Name: svn:eol-style,CODE
lucene,sure how important this is.,NL
lucene,at hudson.FilePath.writeToTar(FilePath.java:885),TRACE
lucene,SEVERE: An exception or error occurred in the container during the request processing,LOG
lucene,:   logger.debug( \got: \+results.getNumFound() + \ ::,CODE
lucene,[junit] 2008-02-23 08:13:51.605::INFO:  Shutdown hook complete,TRACE
lucene,: -   rootEntity=\false\,CODE
lucene,Reporter: Matthew Runo,NL
lucene,using it?,NL
lucene,Now I created two request handler,NL
lucene,Reporter: Joe Calderon,NL
lucene,[javac] Compiling 1 source file to /tmp/apache-solr-nightly/build/solr,LOG
lucene,URL: http://issues.apache.org/jira/browse/SOLR-3,CODE
lucene,-,CODE
lucene,[jar] Building jar: /tmp/apache-solr-nightly/contrib/dataimporthandler/target/apache-solr-dataimporthandler-1.5-dev.jar,CODE
lucene,I think we should take a step back here. What is it that you are trying to achieve? There are multiple things that you are trying to address:,NL
lucene,<tokens>,CODE
lucene,<field name=\gram3\>let ett ttu tuc uce</field>,CODE
lucene,SOLR-424,CODE
lucene,: This works well,NL
lucene,be greatly appreciated.,NL
lucene,while user defined classes cannot. Particulary in this case it is pretty bad since this class advertises itself as a collection of utilities,NL
lucene,"+ assert_equal \<add><doc><field name='title'>A...A<<A$?A-APA1/4AY=</field></doc><doc><field name='title'>A,,A<<A$?A-APA1/4APAY=</field></doc></add>",CODE
lucene,[clover-report] Loaded results from 142 coverage recordings.,CODE
lucene,could do map-reduce,NL
lucene,Tika docs for details.-->,NL
lucene,[ http://issues.apache.org/jira/browse/SOLR-3?page=comments#action_12375493 ],CODE
lucene,eliminate resulting indexes so only a subset is considered. This is,NL
lucene,the array:,NL
lucene,<int name=\rows\>10</int>,CODE
lucene,so that range queries work correctly. -->,NL
lucene,There are numerous calls to deprecated constructors and methods in the code base. This includes deprecations from Solr itsel,NL
lucene,Committed revision 894301.,NL
lucene,deployed & integrated,NL
lucene,The way I understand the javadoc is,NL
lucene,[ https://issues.apache.org/jira/browse/SOLR-1205?page=com.atlassian.jira.plugin.system.issuetabpanels:comment-tabpanel&focusedCommentId=12722786#action_12722786 ],CODE
lucene,Reporter: Sachin,NL
lucene,at org.tmatesoft.svn.core.internal.io.dav.DAVRepository.update(DAVRepository.java:1078),TRACE
lucene,<xs:element type=\xs:int\ name=\startOffset\ maxOccurs=\1\/>,CODE
lucene,same revision. (so a better chance of a resolution),NL
lucene,solrconfig.xml}</param-value>,CODE
lucene,the patch is good,NL
lucene,** property to override which fieldtype name a field should use (leave the <fieldtype> declaration static),NL_CODE
lucene,deleted chunk.  there's also a large new chunk (which doesn't seem to,NL
lucene,@@ -20,CODE
lucene,"INFO: null q=id:1527426&dq=id:\A'ao,\+ 0 2",CODE
lucene,<searchComponent name=\query\,CODE
lucene,URL: https://issues.apache.org/jira/browse/SOLR-1335,CODE
lucene,- Console - For development time,NL
lucene,that it should be fine.,NL
lucene,A <field column=\plainText\ name=\text\/>,CODE
lucene,site/skin/menu.js,CODE
lucene,: +   <td><xsl:apply-templates select=\@end\/></td>,CODE
lucene,Key: SOLR-687,CODE
lucene,BitSet secondBitSet = filter.bits(reader);,CODE
lucene,Ed Summers updated SOLR-101:,NL
lucene,efficiently implement,NL
lucene,Reporter: Emmanuel Keller,NL
lucene,Other similar use cases often requested: multi source federation,NL
lucene,compile-solrj:,CODE
lucene,you mean individual values in the field?,NL
lucene,A [junit] Running org.apache.solr.handler.FieldAnalysisRequestHandlerTest,TRACE
lucene,Attachments: SOLR-672.patch,CODE
lucene,Facet multi-valued fields via a counting method (like the,NL
lucene,: I don't think this initial cutover should try to \solve\ how modules,NL
lucene,features are already in Solr and then maybe consider publishing them first,NL
lucene,* Looks at various Params to determing if any simple Facet Constraint count,NL
lucene,This may be a one-of-glitch because of the way SearchComponents get loaded,NL
lucene,: less important.,NL
lucene,URL: https://issues.apache.org/jira/browse/SOLR-935,CODE
lucene,[junit] 2008-03-28 08:14:05.640::INFO:  Shutdown,TRACE
lucene,temporary work directory of a snapshot in progress.  Those temporary,NL
lucene,Again??,NL
lucene,[...truncated 2430 lines...],CODE
lucene,---EMAIL BODY---,CODE
lucene,geohash and lat/lon fields.,NL
lucene,are different on different machines).,NL
lucene,on this particular mini-bus,NL
lucene,document.add(id=\mydoc,CODE
lucene,I attached a patch to SOLR-1079 to fix the QueryComponent problem (remove the StringFieldable).,NL
lucene,attachments. JavaMail is used for mail box related operations like fetching,NL
lucene,* No need to write fields in data-config if the field name from DB/XML and field-name in schema.xml are the same. This removes a lot of useless verbosity from data-config.xml,NL
lucene,jre1.6.0_05,CODE
lucene,joy,NL
lucene,Kay Kay commented on SOLR-972:,NL
lucene,Perhaps response and query plugins should be treated as independent case,NL
lucene,<property name=\java.runtime.version\ value=\1.5.0_06-b05\></property>,CODE
lucene,Improved Doc on setting env solr/home,NL
lucene,I don't care if these exist,NL
lucene,MISC:,CODE
lucene,URL: https://issues.apache.org/jira/browse/SOLR-66,CODE
lucene,-When specifying a director,NL
lucene,On Mar 2,NL
lucene,if (cmd.optimize) {,CODE
lucene,Assigned To: Erik Hatcher,NL
lucene,public static long pop_array(long A[,CODE
lucene,Key: SOLR-677,CODE
lucene,----------------------------------------------------------------------------------------------------------,CODE
lucene,Reporter: Henri Biestro,NL
lucene,and getting the lock so that it is properly thread safe - but not in,NL
lucene,perspective,NL
lucene,[javac] Compiling 388 source files to /tmp/apache-solr-nightly/build/solr,LOG
