Source,Text,Class
bitcoin,Whether this peer has already sent us a getaddr message.,NL
bitcoin,Set of txids to reconsider once their parent transactions have been accepted*/,NL
bitcoin,Protects m_getdata_requests*/,NL
bitcoin,Work queue of items requested by this peer*/,NL
bitcoin,Overridden from CValidationInterface.,NL
bitcoin,Implement NetEventsInterface,NL
bitcoin,Implement PeerManager,NL
bitcoin,Consider evicting an outbound peer based on the amount of time they've been behind our tip,NL
bitcoin,"If we have extra outbound peers, try to disconnect the one with the oldest block announcement",NL
bitcoin,Retrieve unbroadcast transactions from the mempool and reattempt sending to peers,NL
bitcoin,"Get a shared pointer to the Peer object.
      May return an empty shared_ptr if the Peer object can't be found.",NL
bitcoin,"Get a shared pointer to the Peer object and remove it from m_peer_map.
      May return an empty shared_ptr if the Peer object can't be found.",NL
bitcoin,"Potentially mark a node discouraged based on the contents of a BlockValidationState object
    
     @param[in] via_compact_block this bool is passed in because net_processing should
     punish peers differently depending on whether the data was provided in a compact
     block message or not. If the compact block had a valid header, but contained invalid
     txs, the peer should not be punished. See BIP 152.
    
     @return Returns true if the peer was punished (probably disconnected)",NL_CODE
bitcoin,"Potentially disconnect and discourage a node based on the contents of a TxValidationState object
    
     @return Returns true if the peer was punished (probably disconnected)",NL_CODE
bitcoin,"Maybe disconnect a peer and discourage future connections from its address.
    
     @param[in]   pnode     The node to check.
     @param[in]   peer      The peer object to check.
     @return                True if the peer was marked for disconnection in this function",NL_CODE
bitcoin,Process a single headers message from a peer.,NL
bitcoin,"Register with TxRequestTracker that an INV has been received from a
      peer. The announcement parameters are decided in PeerManager and then
      passed to TxRequestTracker.",NL_CODE
bitcoin,Send a version message to a peer,NL
bitcoin,"Send a ping message every PING_INTERVAL or if requested via RPC. May
      mark the peer to be disconnected if a ping has timed out.
      We use mockable time for ping timeouts, so setmocktime may cause pings
      to time out.",NL_CODE
bitcoin,Send `addr` messages on a regular schedule.,NL
bitcoin,"Relay (gossip) an address to a few randomly chosen nodes.
    
     @param[in] originator   The id of the peer that sent us the address. We don't want to relay it back.
     @param[in] addr         Address to relay.
     @param[in] fReachable   Whether the address' network is reachable. We relay unreachable
                             addresses less.",NL_CODE
bitcoin,Send `feefilter` message.,NL
bitcoin,Pointer to this node's banman. May be nullptr - check existence before dereferencing.,NL
bitcoin,The height of the best chain,NL
bitcoin,!< Next time to check for stale tip,NL
bitcoin,Whether this node is running in blocks only mode,NL
bitcoin,"Whether we've completed initial sync yet, for determining when to turn
      on extra block-relay-only peers.",NL
bitcoin,"Protects m_peer_map. This mutex must not be locked while holding a lock
      on any of the mutexes inside a Peer object.",NL_CODE
bitcoin,"Map of all Peer objects, keyed by peer id. This map is protected
     by the m_peer_mutex. Once a shared pointer reference is
     taken, the lock may be released. Individual fields are protected by
     their own locks.",NL_CODE
bitcoin,Number of nodes with fSyncStarted.,NL_CODE
bitcoin,"Sources of received blocks, saved to be able punish them when processing
     happens afterwards.
     Set mapBlockSource[hash].second to false if the node should not be
     punished if the block is invalid.",NL_CODE
bitcoin,Number of peers with wtxid relay.,NL
bitcoin,Number of outbound peers with m_chain_sync.m_protect.,NL_CODE
bitcoin,"Filter for transactions that were recently rejected by
     AcceptToMemoryPool. These are not rerequested until the chain tip
     changes, at which point the entire filter is reset.
    
     Without this filter we'd be re-requesting txs from each of our peers,
     increasing bandwidth consumption considerably. For instance, with 100
     peers, half of which relay a tx we don't accept, that might be a 50x
     bandwidth increase. A flooding attacker attempting to roll-over the
     filter using minimum-sized, 60byte, transactions might manage to send
     1000/sec if we have fast peers, so we pick 120,000 to give our peers a
     two minute window to send invs to us.
    
     Decreasing the false positive rate is fairly cheap, so we pick one in a
     million to make it highly unlikely for users to have issues with this
     filter.
    
     We typically only add wtxids to this filter. For non-segwit
     transactions, the txid == wtxid, so this only prevents us from
     re-downloading non-segwit transactions when communicating with
     non-wtxidrelay peers -- which is important for avoiding malleation
     attacks that could otherwise interfere with transaction relay from
     non-wtxidrelay peers. For communicating with wtxidrelay peers, having
     the reject filter store wtxids is exactly what we want to avoid
     redownload of a rejected transaction.
    
     In cases where we can tell that a segwit transaction will fail
     validation no matter the witness, we may add the txid of such
     transaction to the filter as well. This can be helpful when
     communicating with txid-relay peers or if we were to otherwise fetch a
     transaction via txid (eg in our orphan handling).
    
     Memory used: 1.3 MB",NL
bitcoin,"Filter for transactions that have been recently confirmed.
    We use this to avoid requesting transactions that have already been
    confirnmed.",NL
bitcoin,"Returns a bool indicating whether we requested this block.
    Also used if a block was /not/ received and timed out or started with another peer",NL
bitcoin,"Mark a block as in flight
    Returns false, still setting pit, if the block was already in flight from the same peer
    pit will only be valid as long as the same cs_main lock is being held",NL
bitcoin,"Update pindexLastCommonBlock and add not-in-flight missing successors to vBlocks, until it has
      at most count entries.",NL_CODE
bitcoin,When our tip was last updated.,NL
bitcoin,"Determine whether or not a peer can request a transaction, and return it (or nullptr if not found or not allowed).",NL
bitcoin,Relay map (txid or wtxid -> CTransactionRef),NL_CODE
bitcoin,"Expiration-time ordered list of (expire time, relay map entry) pairs.",NL
bitcoin,"When a peer sends us a valid block, instruct it to announce blocks to us
     using CMPCTBLOCK if possible by adding its nodeid to the end of
     lNodesAnnouncingHeaderAndIDs, and keeping that list under a certain size by
     removing the first element if necessary.",NL_CODE
bitcoin,Stack of nodes which we have set to announce using compact blocks,NL
bitcoin,Number of peers from which we're downloading blocks.,NL
bitcoin,Storage for orphan information,NL
bitcoin,"Orphan/conflicted/etc transactions that are kept for compact block reconstruction.
      The last -blockreconstructionextratxn/DEFAULT_BLOCK_RECONSTRUCTION_EXTRA_TXN of
      these are kept in a ring buffer",NL_CODE
bitcoin,Offset into vExtraTxnForCompact to insert the next tx,NL_CODE
bitcoin,Check whether the last unknown block a peer advertised is not yet known.,NL
bitcoin,Update tracking information about which blocks a peer is assumed to have.,NL
bitcoin,"To prevent fingerprinting attacks, only send blocks/headers outside of
     the active chain if they are no more than a month older (both in time,
     and in best equivalent proof of work) than the best header chain we know
     about and we fully-validated them at some point.",NL
bitcoin,"Validation logic for compact filters request handling.
    
     May disconnect from the peer in the case of a bad request.
    
     @param[in]   peer            The peer that we received the request from
     @param[in]   filter_type     The filter type the request is for. Must be basic filters.
     @param[in]   start_height    The start height for the request
     @param[in]   stop_hash       The stop_hash for the request
     @param[in]   max_height_diff The maximum number of items permitted to request, as specified in BIP 157
     @param[out]  stop_index      The CBlockIndex for the stop_hash block, if the request can be serviced.
     @param[out]  filter_index    The filter index, if the request can be serviced.
     @return                      True if the request can be serviced.",NL_CODE
bitcoin,"Handle a cfilters request.
    
     May disconnect from the peer in the case of a bad request.
    
     @param[in]   peer            The peer that we received the request from
     @param[in]   vRecv           The raw message received",NL_CODE
bitcoin,"Handle a cfheaders request.
    
     May disconnect from the peer in the case of a bad request.
    
     @param[in]   peer            The peer that we received the request from
     @param[in]   vRecv           The raw message received",NL_CODE
bitcoin,"Handle a getcfcheckpt request.
    
     May disconnect from the peer in the case of a bad request.
    
     @param[in]   peer            The peer that we received the request from
     @param[in]   vRecv           The raw message received",NL_CODE
bitcoin,namespace,NL
bitcoin,Number of preferable block download peers.,NL
bitcoin,namespace,NL
bitcoin,"Maintain validation-specific state about nodes, protected by cs_main, instead
 by CNode's own locks. This simplifies asynchronous operation, where
 processing of incoming data is done after the ProcessMessage call returns,
 and we're no longer holding the node's locks.",NL_CODE
bitcoin,! The best known block we know this peer has announced.,NL
bitcoin,! The hash of the last unknown block this peer has announced.,NL
bitcoin,! The last full block we both have.,NL
bitcoin,! The best header we have sent our peer.,NL
bitcoin,! Length of current-streak of unconnecting headers announcements,NL
bitcoin,! Whether we've started headers synchronization with this peer.,NL
bitcoin,! When to potentially disconnect peer for stalling headers download,NL
bitcoin,"! Since when we're stalling block download progress (in microseconds), or 0.",NL
bitcoin,! When the first entry in vBlocksInFlight started downloading. Don't care when vBlocksInFlight is empty.,NL
bitcoin,! Whether we consider this a preferred download peer.,NL
bitcoin,! Whether this peer wants invs or headers (when possible) for block announcements.,NL
bitcoin,! Whether this peer wants invs or cmpctblocks (when possible) for block announcements.,NL
bitcoin,"Whether this peer will send us cmpctblocks if we request them.
      This is not used to gate request logic, as we really only care about fSupportsDesiredCmpctVersion,
      but is used as a flag to ""lock in"" the version of compact blocks (fWantsCmpctWitness) we send.",NL_CODE
bitcoin,! Whether this peer can give us witnesses,NL
bitcoin,! Whether this peer wants witnesses in cmpctblocks/blocktxns,NL
bitcoin,"If we've announced NODE_WITNESS to this peer: whether the peer sends witnesses in cmpctblocks/blocktxns,
     otherwise: whether this peer sends non-witnesses in cmpctblocks/blocktxns.",NL_CODE
bitcoin,"State used to enforce CHAIN_SYNC_TIMEOUT and EXTRA_PEER_CHECK_INTERVAL logic.
     
      Both are only in effect for outbound, non-manual, non-protected connections.
      Any peer protected (m_protect = true) is not chosen for eviction. A peer is
      marked as protected if all of these are true:
        - its connection type is IsBlockOnlyConn() == false
        - it gave us a valid connecting header
        - we haven't reached MAX_OUTBOUND_PEERS_TO_PROTECT_FROM_DISCONNECT yet
        - its chain tip has at least as much work as ours
     
      CHAIN_SYNC_TIMEOUT: if a peer's best known block has less work than our tip,
      set a timeout CHAIN_SYNC_TIMEOUT seconds in the future:
        - If at timeout their best known block now has more work than our tip
          when the timeout was set, then either reset the timeout or clear it
          (after comparing against our current tip's work)
        - If at timeout their best known block still has less work than our
          tip did when the timeout was set, then send a getheaders message,
          and set a shorter timeout, HEADERS_RESPONSE_TIME seconds in future.
          If their best known block is still behind when that new timeout is
          reached, disconnect.
     
      EXTRA_PEER_CHECK_INTERVAL: after each interval, if we have too many outbound peers,
      drop the outbound one that least recently announced us a new block.",NL_CODE
bitcoin,! A timeout used for checking whether our peer has sufficiently synced,NL
bitcoin,! A header with the work we require on our peer's chain,NL
bitcoin,"! After timeout is reached, set to true after sending getheaders",NL
bitcoin,! Whether this peer is protected from disconnection due to a bad/slow chain,NL
bitcoin,! Time of last new block announcement,NL
bitcoin,! Whether this peer is an inbound connection,NL
bitcoin,! A rolling bloom filter of all announced tx CInvs to this peer.,NL
bitcoin,! Whether this peer relays txs via wtxid,NL
bitcoin,Map maintaining per-node state.,NL
bitcoin,"Whether the peer supports the address. For example, a peer that does not
 implement BIP155 cannot receive Tor v3 addresses because it requires
 ADDRv2 (BIP155) encoding.",NL
bitcoin,Known checking here is only to save space from duplicates.,NL
bitcoin,"Before sending, we'll filter it again for known addresses that were",NL
bitcoin,added after addresses were pushed.,NL
bitcoin,Whether this node should be marked as a preferred download node.,NL
bitcoin,Last validated block on the queue was received.,NL
bitcoin,"First block on the queue was received, update the start download time for the next one",NL
bitcoin,Short-circuit most stuff in case it is from the same node,NL
bitcoin,Make sure it's not listed somewhere already.,NL
bitcoin,We're starting a block download (batch) from this peer.,NL
bitcoin,Never ask from peers who can't provide witnesses.,NL
bitcoin,"As per BIP152, we only get 3 of our peers to announce",NL
bitcoin,blocks using compact encodings.,NL
bitcoin,fAnnounceUsingCMPCTBLOCK=,CODE
bitcoin,save BIP152 bandwidth state: we select peer to be low-bandwidth,NL
bitcoin,fAnnounceUsingCMPCTBLOCK=,CODE
bitcoin,save BIP152 bandwidth state: we select peer to be high-bandwidth,NL
bitcoin,An actually better block was announced.,NL
bitcoin,An unknown block was announced; just assume that the latest one is the best one.,NL
bitcoin,"Make sure pindexBestKnownBlock is up to date, we'll need it.",NL
bitcoin,This peer has nothing interesting.,NL
bitcoin,Bootstrap quickly by guessing a parent of our best tip is the forking point.,NL
bitcoin,Guessing wrong in either direction is not a problem.,NL
bitcoin,"If the peer reorganized, our previous pindexLastCommonBlock may not be an ancestor",NL
bitcoin,of its current tip anymore. Go back enough to fix that.,NL
bitcoin,"Never fetch further than the best block we know the peer has, or more than BLOCK_DOWNLOAD_WINDOW + 1 beyond the last",NL_CODE
bitcoin,"linked block we have in common with this peer. The +1 is so we can detect stalling, namely if we would be able to",NL
bitcoin,download that next block if the window were 1 larger.,NL
bitcoin,"Read up to 128 (or more, if more blocks than that are needed) successors of pindexWalk (towards",NL
bitcoin,"pindexBestKnownBlock) into vToFetch. We fetch 128, because CBlockIndex::GetAncestor may be as expensive",NL_CODE
bitcoin,as iterating over ~100 CBlockIndex* entries anyway.,NL
bitcoin,"Iterate over those blocks in vToFetch (in forward direction), adding the ones that",NL
bitcoin,"are not yet downloaded and not in flight to vBlocks. In the meantime, update",NL
bitcoin,"pindexLastCommonBlock as long as all ancestors are already downloaded, or if it's",NL
bitcoin,already part of our chain (and therefore don't need it even if pruned).,NL
bitcoin,We consider the chain that this peer is on invalid.,NL
bitcoin,We wouldn't download this block or its descendants from this peer.,NL
bitcoin,"The block is not already downloaded, and not yet in flight.",NL
bitcoin,We reached the end of the window.,NL
bitcoin,"We aren't able to fetch anything, but we would be if the download window was one larger.",NL
bitcoin,This is the first already-in-flight block.,NL
bitcoin,namespace,NL
bitcoin,Note that pnode->GetLocalServices() is a reflection of the local,NL_CODE
bitcoin,services we were offering when the CNode object was created for this,NL
bitcoin,peer.,NL
bitcoin,For m_txrequest,NL
bitcoin,Too many queued announcements from this peer,NL
bitcoin,Decide the TxRequestTracker parameters for this announcement:,NL
bitcoin,"- ""preferred"": if fPreferredDownload is set (= outbound, or NetPermissionFlags::NoBan permission)",NL_CODE
bitcoin,"- ""reqtime"": current time plus delays for:",NL
bitcoin,#NAME?,CODE
bitcoin,#NAME?,CODE
bitcoin,#NAME?,CODE
bitcoin,MAX_PEER_TX_REQUEST_IN_FLIGHT requests in flight (and don't have NetPermissionFlags::Relay).,NL_CODE
bitcoin,"This function is used for testing the stale tip eviction logic, see",NL
bitcoin,denialofservice_tests.cpp,CODE
bitcoin,Addr relay is disabled for outbound block-relay-only peers to,NL
bitcoin,prevent adversaries from inferring these links from addr traffic.,NL
bitcoin,addr_relay =,CODE
bitcoin,Schedule next run for 10-15 minutes in the future.,NL
bitcoin,We add randomness on every cycle to avoid the possibility of P2P fingerprinting.,NL
bitcoin,"We remove the PeerRef from g_peer_map here, but we don't always",NL
bitcoin,destruct the Peer. Sometimes another thread is still holding a,NL
bitcoin,"PeerRef, so the refcount is >= 1. Be careful not to do any",NL_CODE
bitcoin,processing here that assumes Peer won't be changed before it's,NL
bitcoin,destructed.,NL
bitcoin,Do a consistency check after the last peer is removed.,NL
bitcoin,cs_main,CODE
bitcoin,Only change visible addrman state for full outbound peers.  We don't,NL
bitcoin,call Connected() for feeler connections since they don't have,NL_CODE
bitcoin,fSuccessfullyConnected set.,NL_CODE
bitcoin,"It is common for nodes with good ping times to suddenly become lagged,",NL
bitcoin,due to a new block arriving or other large transfer.,NL
bitcoin,"Merely reporting pingtime might fool the caller into thinking the node was still responsive,",NL
bitcoin,"since pingtime does not update until the ping is complete, which might take a while.",NL
bitcoin,"So, if a ping is taking an unusually long time in flight,",NL
bitcoin,the caller can immediately detect that this is happening.,NL
bitcoin,The node is providing invalid data:,NL
bitcoin,Discourage outbound (but not inbound) peers if on an invalid chain.,NL
bitcoin,Exempt HB compact block peers. Manual connections are always protected from discouragement.,NL
bitcoin,Conflicting (but not necessarily invalid) data or different policy:,NL
bitcoin,TODO: Handle this much more gracefully (10 DoS points is super arbitrary),NL
bitcoin,The node is providing invalid data:,NL
bitcoin,Conflicting (but not necessarily invalid) data or different policy:,NL
bitcoin,Initialize global variables that cannot be constructed at startup.,NL
bitcoin,"Blocks don't typically have more than 4000 transactions, so this should",NL
bitcoin,"be at least six blocks (~1 hr) worth of transactions that we can store,",NL
bitcoin,inserting both a txid and wtxid for every observed transaction.,NL
bitcoin,"If the number of transactions appearing in a block goes up, or if we are",NL
bitcoin,"seeing getdata requests more than an hour after initial announcement, we",NL
bitcoin,can increase this number.,NL
bitcoin,The false positive rate of 1/1M should come out to less than 1,NL
bitcoin,transaction per day that would be inadvertently ignored (which is the,NL
bitcoin,same probability that we have in the reject filter).,NL
bitcoin,"Stale tip checking and peer eviction are on two different timers, but we",NL
bitcoin,"don't want them to get out of sync due to drift in the scheduler, so we",NL
bitcoin,combine them in one function and schedule at the quicker (peer-eviction),NL
bitcoin,timer.,NL
bitcoin,schedule next run for 10-15 minutes in the future,NL
bitcoin,"Evict orphan txn pool entries based on a newly connected
 block, remember the recently confirmed transactions, and delete tracked
 announcements for them. Also save the time of the last tip update.",NL
bitcoin,To avoid relay problems with transactions that were previously,NL
bitcoin,"confirmed, clear our filter of recently confirmed transactions whenever",NL
bitcoin,there's a reorg.,NL
bitcoin,This means that in a 1-block reorg (where 1 block is disconnected and,NL
bitcoin,"then another block reconnected), our filter will drop to having only one",NL
bitcoin,"block's worth of transactions in it, but that should be fine, since",NL
bitcoin,presumably the most common case of relaying a confirmed transaction,NL
bitcoin,should be just after a new block containing it is found.,NL
bitcoin,"All of the following cache a recent block, and are protected by cs_most_recent_block",NL_CODE
bitcoin,"Maintain state about the best-seen block and fast-announce a compact block
 to compatible peers.",NL
bitcoin,TODO: Avoid the repeated-serialization here,NL
bitcoin,"If the peer has, or we announced to them the previous block already,",NL
bitcoin,"but we don't think they have this one, go ahead and announce it",NL
bitcoin,"Update our best height and announce any block hashes which weren't previously
 in m_chainman.ActiveChain() to our peers.",NL_CODE
bitcoin,Don't relay inventory during initial block download.,NL
bitcoin,Find the hashes of all blocks that weren't previously in the best chain.,NL
